=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.30 00:25:12 =~=~=~=~=~=~=~=~=~=~=~=
Temperature: 25.65
Temperature: 25.64
Temperature: 25.63
Temperature: 25.63
Temperature: 25.63
Temperature: 25.63
Temperature: 25.64
Temperature: 25.63
Temperature: 25.63
Temperature: 25.64
Temperature: 25.62
Temperature: 25.63
Temperature: 25.63
Temperature: 25.62
Temperature: 25.63
Temperature: 25.63
Temperature: 25.62
Temperature: 25.63
Temperature: 25.62
Temperature: 25.63
Temperature: 25.63
Temperature: 25.63
Temperature: 25.63
Temperature: 25.63
Temperature: 25.63
Temperature: 25.62
Temperature: 25.63
Temperature: 25.62
61,27.28,35.00,7.72,100.00,40.00,0.100,308.75,0.00
62,27.34,35.00,7.66,100.00,40.00,0.100,306.25,0.00
63,27.36,35.00,7.64,100.00,40.00,0.100,305.62,0.00
64,27.38,35.00,7.62,100.00,40.00,0.100,304.69,0.00
65,27.43,35.00,7.57,100.00,40.00,0.100,302.81,0.00
66,27.47,35.00,7.53,100.00,40.00,0.100,301.25,0.00
67,27.46,35.00,7.54,100.00,40.00,0.100,301.56,0.00
68,27.55,35.00,7.45,100.00,40.00,0.100,298.12,0.00
69,27.60,35.00,7.40,100.00,40.00,0.100,295.94,0.00
70,27.65,35.00,7.35,100.00,40.00,0.100,294.06,0.00
71,27.66,35.00,7.34,100.00,40.00,0.100,293.75,0.00
72,27.73,35.00,7.27,100.00,40.00,0.100,290.62,0.00
73,27.78,35.00,7.22,100.00,40.00,0.100,288.75,0.00
74,27.78,35.00,7.22,100.00,40.00,0.100,288.75,0.00
75,27.83,35.00,7.17,100.00,40.00,0.100,286.88,0.00
76,27.89,35.00,7.11,100.00,40.00,0.100,284.38,0.00
77,27.91,35.00,7.09,100.00,40.00,0.100,283.44,0.00
78,27.92,35.00,7.08,100.00,40.00,0.100,283.12,0.00
79,27.96,35.00,7.04,100.00,40.00,0.100,281.56,0.00
80,27.95,35.00,7.05,100.00,40.00,0.100,281.88,0.00
81,27.95,35.00,7.05,100.00,40.00,0.100,282.19,0.00
82,27.97,35.00,7.03,100.00,40.00,0.100,281.25,0.00
83,28.05,35.00,6.95,100.00,40.00,0.100,278.12,0.00
84,28.12,35.00,6.88,100.00,40.00,0.100,275.31,0.00
85,28.19,35.00,6.81,100.00,40.00,0.100,272.50,0.00
86,28.21,35.00,6.79,100.00,40.00,0.100,271.56,0.00
87,28.26,35.00,6.74,100.00,40.00,0.100,269.69,0.00
88,28.28,35.00,6.72,100.00,40.00,0.100,268.75,0.00
89,28.32,35.00,6.68,100.00,40.00,0.100,267.19,0.00
90,28.39,35.00,6.61,100.00,40.00,0.100,264.38,0.00
91,28.45,35.00,6.55,100.00,40.00,0.100,262.19,0.00
92,28.46,35.00,6.54,100.00,40.00,0.100,261.56,0.00
93,28.50,35.00,6.50,100.00,40.00,0.100,260.00,0.00
94,28.50,35.00,6.50,100.00,40.00,0.100,260.00,0.00
95,28.52,35.00,6.48,100.00,40.00,0.100,259.38,0.00
96,28.61,35.00,6.39,100.00,40.00,0.100,255.62,0.00
97,28.65,35.00,6.35,100.00,40.00,0.100,254.06,0.00
